#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -1.2. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
1844 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.224 2.086 2 8.45 0.31 -0.77 0.39 -1.46 0.30
1845 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.44 0.29 -0.89 0.49 -1.39 0.25
1846 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.36 0.30 -0.73 0.49 -1.40 0.36
1847 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.34 0.33 -0.61 0.42 -1.43 0.31
1848 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.435 3.076 2 8.46 0.29 -0.88 0.54 -1.46 0.29
1849 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.435 3.076 2 8.50 0.26 -0.82 0.48 -1.50 0.30
1850 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.435 3.076 2 8.47 0.26 -0.78 0.40 -1.31 0.26
1851 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.38 0.36 -0.68 0.45 -1.81 0.13
1852 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.40 0.36 -0.87 0.47 -1.86 0.13
1853 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.40 0.35 -0.84 0.54 -1.86 0.08
1854 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.41 0.34 -0.93 0.45 -1.84 0.12
1855 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.41 0.35 -0.87 0.43 -1.87 0.10
1856 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.40 0.34 -0.82 0.59 -1.84 0.09
1857 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.44 0.33 -1.10 0.55 -1.84 0.11
1858 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.44 0.33 -0.76 0.44 -1.85 0.08
1859 0.000 0.000 0.000 0.000 0.000 0.000 0.222 3.043 0.092 2.323 0.300 2.883 2 8.46 0.28 -1.03 0.61 -1.38 0.28
1860 0.000 0.000 0.000 0.000 0.000 0.000 0.222 3.043 0.092 2.323 0.300 2.883 2 8.43 0.25 -0.89 0.49 -1.34 0.24
1861 0.000 0.000 0.000 0.000 0.000 0.000 0.222 3.043 0.092 2.323 0.288 2.113 2 8.38 0.29 -0.70 0.44 -1.44 0.35
1862 0.000 0.000 0.000 0.000 0.000 0.000 0.222 3.043 0.092 2.323 0.288 2.113 2 8.35 0.33 -0.66 0.44 -1.50 0.32
1863 0.000 0.000 0.000 0.000 0.000 0.000 0.222 3.043 0.092 2.323 0.288 2.113 2 8.32 0.30 -0.72 0.55 -1.37 0.37
1864 0.000 0.000 0.000 0.000 0.000 0.000 0.027 0.496 0.014 0.370 0.011 0.646 2 7.91 0.36 -0.81 0.47 -1.45 0.37
1865 0.000 0.000 0.000 0.000 0.000 0.000 0.027 0.496 0.014 0.370 0.028 0.558 2 7.91 0.38 -0.90 0.59 -1.46 0.33
1866 0.000 0.000 0.000 0.000 0.000 0.000 0.027 0.496 0.014 0.370 0.028 0.558 2 7.97 0.37 -0.96 0.59 -1.48 0.30
1867 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.224 0.007 0.206 0.007 0.275 2 7.78 0.39 -0.69 0.46 -1.49 0.31
1868 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.279 0.012 0.305 0.007 0.251 2 7.77 0.38 -0.54 0.38 -1.51 0.30
1869 0.000 0.000 0.000 0.000 0.000 0.000 0.287 2.045 2.150 6.626 0.566 2.685 2 8.48 0.27 -0.57 0.41 -1.27 0.23
1870 0.000 0.000 0.000 0.000 0.000 0.000 0.578 0.005 0.081 0.003 0.031 0.003 2 7.48 0.32 -0.30 0.11 -2.11 0.02
1871 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.093 0.002 0.085 0.001 0.108 2 7.69 0.40 -0.67 0.37 -1.39 0.38
1872 0.000 0.000 0.000 0.000 0.000 0.000 0.382 2.608 1.076 6.225 0.410 3.927 2 8.49 0.23 -0.60 0.42 -1.17 0.19
1873 0.000 0.000 0.000 0.000 0.000 0.000 0.004 0.094 0.009 0.086 0.003 0.155 2 7.71 0.41 -0.71 0.48 -1.40 0.36
1874 0.000 0.000 0.000 0.000 0.000 0.000 0.004 0.031 0.010 0.042 0.002 0.051 2 7.75 0.42 -0.74 0.47 -1.49 0.30
1875 0.000 0.000 0.000 0.000 0.000 0.000 0.017 0.015 0.015 0.015 0.002 0.017 2 7.72 0.40 -0.55 0.40 -1.57 0.29
1876 0.000 0.000 0.000 0.000 0.000 0.000 0.007 0.064 0.010 0.055 0.002 0.058 2 7.75 0.41 -0.70 0.40 -1.52 0.31
1877 0.000 0.000 0.000 0.000 0.000 0.000 0.008 0.057 0.009 0.049 0.002 0.051 2 7.79 0.42 -0.79 0.56 -1.51 0.29
1878 0.000 0.000 0.000 0.000 0.000 0.000 0.029 0.008 0.018 0.009 0.004 0.011 2 7.71 0.41 -0.47 0.33 -1.74 0.19
1879 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.000 0.015 0.028 0.004 0.029 2 7.62 0.37 -0.63 0.43 -1.03 0.14
1880 0.000 0.000 0.000 0.000 0.000 0.000 2.689 0.000 0.360 0.000 0.093 0.000 2 7.74 0.41 -0.10 0.08 -2.01 0.00
1881 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.023 0.022 0.030 0.010 0.040 2 7.78 0.41 -0.82 0.53 -1.38 0.21
1882 0.000 0.000 0.000 0.000 0.000 0.000 0.007 0.179 0.005 0.174 0.002 0.206 2 7.75 0.39 -0.58 0.36 -1.50 0.32
1883 0.000 0.000 0.000 0.000 0.000 0.000 0.014 0.309 0.011 0.212 0.009 0.393 2 7.89 0.37 -1.04 0.54 -1.29 0.27
1884 0.000 0.000 0.000 0.000 0.000 0.000 0.004 142877.142 0.021 0.449 0.014 0.558 2 8.07 0.47 -0.71 0.38 -1.83 0.02
1885 0.000 0.000 0.000 0.000 0.000 0.000 0.002 26657.834 0.014 0.404 0.012 0.523 2 8.08 0.46 -0.78 0.44 -1.86 0.02
1886 0.000 0.000 0.000 0.000 0.000 0.000 0.002 26657.834 0.014 0.404 0.009 0.431 2 8.07 0.47 -0.71 0.35 -1.84 0.02
1887 0.000 0.000 0.000 0.000 0.000 0.000 0.022 0.589 0.018 0.509 0.022 0.662 2 7.97 0.37 -0.84 0.46 -1.49 0.30
1888 0.000 0.000 0.000 0.000 0.000 0.000 0.022 0.589 0.018 0.509 0.025 0.493 2 7.95 0.35 -0.75 0.59 -1.50 0.29
1889 0.000 0.000 0.000 0.000 0.000 0.000 0.479 0.115 0.156 0.076 0.230 0.092 2 7.76 0.35 -0.83 0.36 -1.70 0.13
1890 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.48 0.27 -0.87 0.55 -1.32 0.29
1891 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.36 0.31 -0.75 0.62 -1.40 0.37
1892 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.34 0.32 -0.62 0.38 -1.51 0.34
1893 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.38 0.36 -0.70 0.40 -1.24 0.31
1894 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.54 0.29 -0.98 0.49 -1.40 0.24
1895 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.44 0.28 -0.68 0.50 -1.33 0.25
1896 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.40 0.36 -0.77 0.32 -1.41 0.34
1897 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.41 0.29 -0.84 0.52 -1.45 0.37
1898 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.41 0.30 -0.75 0.50 -1.42 0.32
1899 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.46 0.30 -0.90 0.57 -1.26 0.29
1900 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.435 3.076 2 8.42 0.34 -0.67 0.39 -1.40 0.32
1901 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.37 0.37 -0.95 0.57 -1.87 0.11
1902 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.40 0.35 -0.93 0.66 -1.86 0.08
1903 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.35 0.38 -0.65 0.42 -1.86 0.07
1904 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.320 3.082 2 8.41 0.34 -0.68 0.45 -1.84 0.08
1905 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.38 0.36 -0.80 0.47 -1.84 0.10
1906 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.34 0.38 -0.79 0.45 -1.86 0.14
1907 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.46 0.30 -0.85 0.47 -1.85 0.09
1908 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.44 0.33 -1.02 0.51 -1.84 0.11
1909 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.45 0.31 -0.96 0.54 -1.83 0.11
1910 0.000 0.000 0.000 0.000 0.000 0.000 0.222 3.043 0.092 2.323 0.300 2.883 2 8.39 0.35 -0.85 0.60 -1.32 0.28
1911 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 7.95 0.37 -0.69 0.35 -1.44 0.36
1912 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.05 0.34 -0.99 0.50 -1.36 0.38
1913 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.06 0.33 -0.94 0.51 -1.32 0.31
1914 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.08 0.34 -0.84 0.58 -1.41 0.28
1915 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.705 0.023 0.374 0.012 0.665 2 7.93 0.35 -0.80 0.42 -1.52 0.41
1916 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.705 0.023 0.374 0.029 0.574 2 8.00 0.36 -1.01 0.52 -1.54 0.36
1917 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.373 0.005 0.265 0.004 0.194 2 7.72 0.36 -0.39 0.39 -1.64 0.30
1918 0.000 0.000 0.000 0.000 0.000 0.000 0.034 0.065 0.017 0.052 0.012 0.054 2 7.75 0.42 -0.78 0.46 -1.45 0.31
1919 0.000 0.000 0.000 0.000 0.000 0.000 0.043 0.098 0.019 0.067 0.009 0.069 2 7.75 0.42 -0.62 0.44 -1.56 0.30
1920 0.000 0.000 0.000 0.000 0.000 0.000 0.018 0.344 0.012 0.187 0.006 0.291 2 7.79 0.39 -0.86 0.49 -1.54 0.34
1921 0.000 0.000 0.000 0.000 0.000 0.000 4.801 0.000 0.321 0.000 0.080 0.000 2 7.93 0.48 -0.08 0.08 -1.92 0.00
1922 0.000 0.000 0.000 0.000 0.000 0.000 0.265 1.715 0.766 1.991 0.303 2.802 2 8.43 0.24 -0.76 0.51 -1.25 0.25
1923 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.111 0.014 0.065 0.005 0.134 2 7.76 0.41 -0.91 0.56 -1.46 0.25
1924 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.068 0.013 0.067 0.003 0.089 2 7.71 0.41 -0.67 0.34 -1.43 0.31
1925 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.036 0.012 0.040 0.002 0.057 2 7.73 0.40 -0.58 0.41 -1.42 0.28
1926 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.090 0.009 0.080 0.002 0.099 2 7.67 0.41 -0.73 0.43 -1.30 0.34
1927 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.065 0.009 0.048 0.002 0.057 2 7.77 0.42 -0.89 0.51 -1.56 0.31
1928 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.074 0.009 0.070 0.003 0.092 2 7.75 0.41 -0.75 0.54 -1.36 0.28
1929 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.135 0.008 0.146 0.002 0.175 2 7.79 0.41 -0.82 0.56 -1.38 0.30
1930 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.186 0.010 0.165 0.003 0.218 2 7.82 0.41 -0.84 0.41 -1.45 0.29
1931 0.000 0.000 0.000 0.000 0.000 0.000 0.023 0.146 0.011 0.105 0.005 0.142 2 7.85 0.43 -0.90 0.52 -1.57 0.28
1932 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.190 0.010 0.182 0.003 0.247 2 7.92 0.44 -1.12 0.49 -1.50 0.26
1933 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.251 0.006 0.149 0.005 0.288 2 7.81 0.39 -0.97 0.58 -1.45 0.27
1934 0.000 0.000 0.000 0.000 0.000 0.000 0.014 0.002 0.053 0.242 0.040 0.322 2 7.51 0.33 -0.81 0.42 -0.88 0.19
1935 0.000 0.000 0.000 0.000 0.000 0.000 0.027 0.485 0.019 0.424 0.026 0.687 2 7.86 0.37 -0.72 0.51 -1.43 0.35
1936 0.000 0.000 0.000 0.000 0.000 0.000 0.027 0.485 0.019 0.424 0.019 0.613 2 7.84 0.34 -0.65 0.42 -1.44 0.35
1937 0.000 0.000 0.000 0.000 0.000 0.000 0.022 0.589 0.018 0.509 0.022 0.662 2 7.94 0.37 -0.84 0.54 -1.40 0.32
1938 0.000 0.000 0.000 0.000 0.000 0.000 0.022 0.589 0.018 0.509 0.022 0.662 2 7.87 0.38 -0.73 0.53 -1.50 0.41
1939 0.000 0.000 0.000 0.000 0.000 0.000 0.292 0.709 0.116 0.582 0.230 0.508 2 7.88 0.38 -0.53 0.41 -1.62 0.32
1940 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.36 0.33 -0.58 0.42 -1.43 0.32
1941 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.41 0.30 -0.75 0.52 -1.50 0.29
1942 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.47 0.28 -0.85 0.51 -1.44 0.31
1943 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.46 0.33 -0.82 0.38 -1.39 0.27
1944 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.34 0.32 -0.74 0.49 -1.38 0.26
1945 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.44 0.30 -0.71 0.42 -1.45 0.31
1946 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.38 0.35 -0.76 0.45 -1.41 0.33
1947 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.46 0.29 -0.75 0.50 -1.42 0.30
1948 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.49 0.27 -1.01 0.51 -1.45 0.30
1949 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.48 0.29 -0.73 0.39 -1.42 0.31
1950 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.34 0.31 -0.48 0.36 -1.48 0.30
1951 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.41 0.34 -0.98 0.51 -1.85 0.10
1952 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.39 0.36 -0.95 0.47 -1.86 0.07
1953 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.40 0.33 -1.01 0.57 -1.80 0.22
1954 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.43 0.33 -0.92 0.55 -1.85 0.07
1955 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.42 0.35 -0.85 0.49 -1.87 0.06
1956 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.40 0.34 -0.99 0.51 -1.86 0.09
1957 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.44 0.33 -1.04 0.59 -1.85 0.09
1958 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.41 0.35 -0.91 0.56 -1.84 0.09
1959 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.347 3.449 2 8.38 0.36 -0.82 0.59 -1.85 0.08
1960 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.047 1.094 2 8.11 0.34 -1.08 0.56 -1.38 0.21
1961 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.07 0.33 -0.96 0.48 -1.32 0.32
1962 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.03 0.36 -0.91 0.57 -1.34 0.27
1963 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.03 0.37 -0.92 0.53 -1.39 0.32
1964 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.10 0.33 -0.96 0.53 -1.39 0.25
1965 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.705 0.023 0.374 0.012 0.665 2 7.92 0.34 -0.80 0.38 -1.49 0.35
1966 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.705 0.023 0.374 0.012 0.665 2 7.96 0.35 -0.87 0.48 -1.58 0.25
1967 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.535 0.058 0.852 0.027 0.483 2 8.00 0.37 -0.68 0.49 -1.48 0.27
1968 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.190 0.005 0.160 0.003 0.151 2 7.71 0.40 -0.65 0.58 -1.55 0.34
1969 0.000 0.000 0.000 0.000 0.000 0.000 0.003 20.267 0.004 0.178 0.003 0.170 2 8.08 0.47 -0.66 0.46 -1.98 0.07
1970 0.000 0.000 0.000 0.000 0.000 0.000 0.032 0.062 0.017 0.050 0.007 0.052 2 7.75 0.42 -0.78 0.51 -1.58 0.30
1971 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.200 0.011 0.177 0.002 0.300 2 7.87 0.42 -1.13 0.52 -1.38 0.31
1972 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.035 0.021 0.044 0.002 0.068 2 7.75 0.40 -0.89 0.48 -1.35 0.28
1973 0.000 0.000 0.000 0.000 0.000 0.000 0.017 0.151 0.012 0.091 0.002 0.159 2 7.82 0.42 -0.84 0.58 -1.54 0.21
1974 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.064 0.012 0.084 0.001 0.132 2 7.77 0.41 -0.85 0.49 -1.36 0.26
1975 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.061 0.011 0.038 0.003 0.055 2 7.75 0.41 -0.81 0.52 -1.42 0.33
1976 0.000 0.000 0.000 0.000 0.000 0.000 0.007 0.184 0.010 0.133 0.003 0.171 2 7.79 0.42 -0.67 0.49 -1.64 0.25
1977 0.000 0.000 0.000 0.000 0.000 0.000 0.004 0.187 0.007 0.132 0.002 0.152 2 7.82 0.41 -0.90 0.38 -1.47 0.29
1978 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.052 0.016 0.053 0.004 0.079 2 7.76 0.42 -0.91 0.51 -1.38 0.32
1979 0.000 0.000 0.000 0.000 0.000 0.000 0.020 0.026 0.024 0.025 0.006 0.040 2 7.78 0.41 -0.84 0.47 -1.39 0.27
1980 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.154 0.014 0.127 0.005 0.218 2 7.74 0.41 -0.82 0.44 -1.36 0.32
1981 0.000 0.000 0.000 0.000 0.000 0.000 0.008 0.285 0.016 0.235 0.006 0.317 2 7.87 0.42 -1.07 0.52 -1.56 0.32
1982 0.000 0.000 0.000 0.000 0.000 0.000 0.012 0.037 0.023 0.030 0.018 0.049 2 7.73 0.43 -0.86 0.55 -1.35 0.32
1983 0.000 0.000 0.000 0.000 0.000 0.000 0.140 0.064 0.057 0.049 0.043 0.059 2 7.77 0.44 -0.97 0.53 -1.68 0.26
1984 0.000 0.000 0.000 0.000 0.000 0.000 0.014 0.002 0.053 0.242 0.040 0.322 2 7.65 0.35 -0.70 0.44 -0.98 0.18
1985 0.000 0.000 0.000 0.000 0.000 0.000 0.027 0.485 0.019 0.424 0.017 0.556 2 7.90 0.35 -0.85 0.49 -1.34 0.32
1986 0.000 0.000 0.000 0.000 0.000 0.000 0.027 0.485 0.019 0.424 0.019 0.613 2 7.87 0.37 -0.72 0.47 -1.48 0.32
1987 0.000 0.000 0.000 0.000 0.000 0.000 0.292 0.709 0.116 0.582 0.274 0.680 2 7.93 0.36 -0.66 0.42 -1.58 0.32
1988 0.000 0.000 0.000 0.000 0.000 0.000 0.292 0.709 0.116 0.582 0.135 0.710 2 8.00 0.34 -0.72 0.38 -1.54 0.27
1989 0.000 0.000 0.000 0.000 0.000 0.000 0.292 0.709 0.116 0.582 0.135 0.710 2 8.02 0.39 -0.80 0.55 -1.48 0.35
1990 0.000 0.000 0.000 0.000 0.000 0.000 0.292 0.709 0.116 0.582 0.230 0.508 2 7.96 0.34 -0.65 0.43 -1.37 0.27
1991 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.46 0.29 -0.71 0.44 -1.49 0.35
1992 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.454 3.059 2 8.39 0.30 -0.61 0.52 -1.58 0.31
1993 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.47 0.28 -0.82 0.47 -1.32 0.31
1994 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.54 0.24 -0.86 0.52 -1.43 0.26
1995 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.50 0.26 -0.93 0.49 -1.40 0.28
1996 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.35 0.33 -0.82 0.52 -1.36 0.35
1997 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.36 0.35 -0.75 0.37 -1.41 0.30
1998 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.35 0.31 -0.67 0.44 -1.38 0.31
1999 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.46 0.31 -0.90 0.53 -1.39 0.29
2000 0.000 0.000 0.000 0.000 0.000 0.000 0.373 3.870 0.150 2.907 0.111 3.887 2 8.42 0.29 -0.74 0.51 -1.38 0.30
2001 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.46 0.30 -0.96 0.60 -1.80 0.15
2002 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.36 0.37 -0.88 0.45 -1.87 0.11
2003 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.49 0.30 -1.04 0.46 -1.84 0.11
2004 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.48 0.29 -0.87 0.53 -1.84 0.07
2005 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.39 0.35 -0.85 0.55 -1.85 0.09
2006 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.38 0.37 -0.93 0.54 -1.89 0.09
2007 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.37 0.37 -0.77 0.50 -1.87 0.06
2008 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.41 0.36 -0.67 0.38 -1.84 0.10
2009 0.000 0.000 0.000 0.000 0.000 0.000 0.213 481.726 0.067 2.233 0.123 3.086 2 8.46 0.30 -0.99 0.46 -1.85 0.09
2010 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.017 1.116 2 8.02 0.33 -0.83 0.52 -1.32 0.33
2011 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.03 0.34 -0.86 0.47 -1.38 0.29
2012 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.05 0.37 -0.81 0.46 -1.45 0.38
2013 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 7.96 0.33 -0.70 0.43 -1.46 0.37
2014 0.000 0.000 0.000 0.000 0.000 0.000 0.033 0.782 0.023 0.629 0.032 1.087 2 8.01 0.35 -0.78 0.54 -1.46 0.34
2015 0.000 0.000 0.000 0.000 0.000 0.000 0.032 0.728 0.020 0.480 0.015 0.669 2 7.95 0.38 -0.87 0.55 -1.45 0.35
2016 0.000 0.000 0.000 0.000 0.000 0.000 0.032 0.728 0.020 0.480 0.015 0.669 2 8.01 0.35 -1.04 0.59 -1.39 0.33
2017 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.535 0.058 0.852 0.003 0.526 2 8.05 0.36 -0.70 0.52 -1.49 0.26
